True_Values,Predicted_Values
0,27.88154980531128
0,0.0
0,0.0
0,0.0
0,3.1924843350185945
0,3.1924843350185945
0,-0.03538810807540343
0,0.0
0,0.05848139635759858
0,0.3355227900121591
0,23.359715701824623
0,23.359715701824623
0,0.0
0,4.404328037769593
0,28.41371745594728
0,6.137074743967998
0,3.1924843350185945
0,2.116033854086216
0,27.397596045573103
0,-0.18086228302110077
0,26.423229444198608
0,23.623229444198607
0,23.623229444198607
0,23.623229444198607
0,3.4559980773925782
0,3.4559980773925782
0,14.403638736587556
0,0.3291114981505285
0,23.623229444198607
0,23.623229444198607
0,23.623229444198607
0,23.623229444198607
0,28.57202882736206
50,52.7324411952374
0,28.57202882736206
0,23.623229444198607
0,30.23603074996948
0,13.968000946044922
0,18.916800329208375
0,3.4559980773925782
0,3.4559980773925782
0,0.4829539582070025
0,13.968000946044922
0,3.4559980773925782
0,16.10964742408052
0,75.58767045865719
100,106.5368160625769
0,49.72180160104597
0,40.824858816972785
0,77.80896002199746
0,72.79997237454732
0,81.29203358492255
50,81.14972598012716
0,76.15039035702375
100,87.40239715195828
0,30.410589790934964
50,62.85099480548758
0,59.372765753128824
100,110.47687611557434
0,74.90807012648361
100,100.4449677853125
0,90.1855386352872
50,97.14456858460363
0,94.45975152892214
0,92.73222149700406
0,79.26606971699343
0,105.27084812292655
0,104.22337180097647
100,105.08329482074014
0,95.85031512811545
0,64.7915301224456
0,7.546208035810466
0,58.06958475433513
0,3.857124694789043
0,4.5771680961542796
0,9.732238910867395
0,5.080694940372428
0,40.05443416065293
0,9.250799079311228
0,27.241940526502393
0,9.250799079311228
0,9.337495296775597
0,0.422563856732279
0,8.19132366874729
0,0.0
0,0.0
0,0.0
0,5.494792211724701
0,0.0
0,0.0
0,5.494792211724701
0,5.561746827804098
0,0.5686420305615554
0,5.494792211724701
0,0.5686420305615554
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.5686420305615554
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.7443178047335731
0,0.06695461607939648
0,0.0
0,0.5686420305615554
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.06695461607939648
0,0.0
0,0.0
0,0.0075159628569114794
0,0.0075159628569114794
0,54.53544742894521
0,0.0
0,58.83305863305299
0,43.126876530960544
0,4.335767441693452
0,3.143137764352938
0,1.8397178700745411
0,-1.0847337411123412
0,-1.227103738928025
0,35.4719236226748
0,45.01289626107198
0,47.85316446142709
0,11.821573279777894
0,35.61429362049048
0,4.204980212261506
0,35.61429362049048
0,4.223652835119362
0,1.2999727408266795
0,-0.9740277301377666
0,35.582629633649375
0,45.123602272046554
0,0.0
0,56.207296029055975
0,50.37849067673703
0,5.781902921009807
0,7.484752406435086
0,-0.07917322725662845
0,2.029473939955549
0,8.989990155740333
0,31.314889381233705
0,11.789990155740334
0,37.92901604868471
0,6.19582305280404
0,4.634613090752497
0,78.16278990124823
0,0.0
0,0.0
0,0.0
0,0.0075159628569114794
0,0.0075159628569114794
0,0.0
0,0.0075159628569114794
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0075159628569114794
0,0.0
0,0.0
0,0.0
0,0.0075159628569114794
0,0.0
0,0.0
0,21.54455443753742
0,42.46357553884049
0,22.34034630663253
0,22.47094401182833
0,-1.3941617916226725
0,39.25391997382996
0,37.91500024696912
100,58.501266595832675
0,24.819386931792998
0,42.91940214659836
0,17.685528278734193
0,26.74098034777904
0,7.8805580852756965
0,8.36202832505027
0,43.24746225583937
0,22.03909585617038
0,6.622699617419972
0,17.206956086964748
0,18.518652305119318
0,0.4051351524438924
0,18.629276013150093
0,54.33885940285091
0,-1.9244653637521127
0,1.2829548528075017
0,19.774718987470223
0,17.59930775520028
0,1.3754852060304217
0,22.03909585617038
0,1.1495767602210474
0,3.3236953838621233
0,36.92526022410484
0,18.12614088765329
0,11.642533398665156
0,1.2830405965166174
0,13.786645014227293
0,12.696887397878422
0,-0.0905714687406046
0,31.048081025631586
0,5.761474322095509
0,24.89693796817257
0,5.371618247158838
0,25.128665292919933
0,6.622219304182503
0,20.98261756057238
0,0.4205914839722792
0,26.068938830468024
0,11.360070502308735
0,20.06656527424291
0,81.21297301068097
0,0.02969161075399855
0,97.29402625269641
100,105.22390317904215
0,89.84726556312235
0,97.35211555095235
0,45.88668635218415
0,45.67758382290195
0,44.75612271783765
0,68.8817469164271
0,79.59453931327906
0,92.61372213632677
0,83.44615864108738
0,82.08605544402073
0,81.96053436672744
0,69.27423761740715
0,69.09324391347891
0,74.53776274404012
0,86.84376115555388
50,74.1788244147872
0,74.76190177981395
100,95.0820041770292
0,75.1980888695976
0,3.042927949857575
0,0.3402822297218407
0,0.223635387136256
0,5.600532067662845
0,0.223635387136256
0,29.474993495876582
0,6.623632812215602
0,-0.7134765016761095
0,17.78550329862886
0,86.48688324108396
100,103.24775063001822
0,99.79251444271591
0,94.06421897123423
0,79.34895239331831
50,85.96044681544947
0,81.83105900119344
100,102.04100422628045
0,74.50535961737921
100,101.03347585847807
0,87.30535961737921
0,12.92545920261316
0,101.03347585847807
100,101.03347585847807
0,40.80361506813948
100,54.10916745250603
0,35.41782516343125
0,34.29414438099549
0,27.67814213223277
0,6.466952041158742
0,0.5686420305615554
50,0.0
0,1.6399927425376746
0,2.3413569772089153
0,1.455071637719116
0,1.6399927425376746
0,1.6399927425376746
0,6.399997425079346
0,12.700432961543505
0,8.421870797315314
0,12.525654098355695
0,1.8062528199757562
0,1.6948388881117713
0,1.6399927425376746
0,1.6399927425376746
0,0.0
0,5.976480322653747
0,15.046082689307005
0,0.17159358725211496
0,14.849088323492731
0,2.057244054246072
0,0.0
0,2.495563169964804
0,0.0
0,0.0
0,0.0
0,0.5686420305615554
0,0.0
0,0.0
0,0.06695461607939648
0,0.0
0,0.0
0,0.0
0,0.1851257045458958
0,0.0
0,0.0
0,6.399997425079346
0,13.015999673842067
0,6.399997425079346
0,6.466952041158742
0,0.5686420305615554
0,0.0
0,0.0
0,12.8
0,13.222563856732279
0,13.222563856732279
0,13.222563856732279
0,13.222563856732279
0,15.559066546001908
0,12.8
0,12.866954616079397
0,12.8
0,12.8
0,12.799993896484375
0,12.799993896484375
0,12.799993896484375
0,12.799993896484375
0,12.799993896484375
0,12.799993896484375
0,12.8
0,14.190892207654835
0,0.0
0,1.3908922076548342
0,0.0
0,0.0
0,0.0
0,0.0
0,1.3968204405730495
0,0.0
0,0.06695461607939648
0,0.06695461607939648
0,0.06695461607939648
0,0.5686420305615554
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.3853853753486896
0,6.285792370375493
0,1.0976814270459883
0,0.06713554475485166
0,0.0
0,0.3853853753486896
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,4.015284519327265
0,0.0
0,4.015284519327265
0,0.40959436665960325
0,11.957012067794139
0,0.5420470843078956
0,0.024494937987263626
0,9.083369661167957
0,0.024494937987263626
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,1.3908922076548342
0,0.7693976368641183
0,18.690326459082126
0,1.7066386668083777
0,10.138678625980441
0,-0.14791446590149537
0,0.0
0,0.0
0,0.0
0,4.205465799681633
0,0.0
0,1.4545213569464592
0,0.0
0,0.7693976368641183
0,0.0
0,2.6927298672122992
0,0.0
0,2.8000000000000003
0,1.3908922076548342
0,0.0
0,0.0
0,1.3908922076548342
0,0.0
0,0.0
0,0.0
0,1.3908922076548342
0,0.0
0,0.0
0,1.3908922076548342
0,0.8632671412971203
0,0.0
0,0.0
0,1.3908922076548342
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.14015016712942252
0,2.940150167129423
0,0.14015016712942252
0,0.14015016712942252
0,0.14015016712942252
0,0.14015016712942252
0,-0.04873716118385764
0,0.0
0,0.0
0,2.239998531341553
0,2.239998531341553
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.6214945707907159
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.4479202333784009
0,0.4479202333784009
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,9.825513487108795
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,10.947640659194978
0,0.0
0,10.947640659194978
0,0.015750499237399723
0,0.0
0,0.0
0,0.0
0,-0.010635636137358549
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.3080564172111679
0,11.255697076406145
0,6.7937171264371035
0,3.108056417211168
0,12.359402998291893
0,13.108056417211168
0,16.847115913571795
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.108056417211168
0,13.111528907912126
0,19.754568863517978
0,24.757012067794143
0,47.568705035576414
0,65.49439842361673
0,88.82391249361854
0,53.93386865290955
0,90.06618638064026
0,54.17891601367032
0,45.50570252349539
0,96.12879265361694
0,58.38975938566412
0,67.38101473917489
0,97.2272937123278
0,95.7483319293314
0,84.8024104146333
100,100.10365479890541
0,47.40637726556011
100,100.58370344960754
0,94.02475218312809
0,101.70556164605983
0,57.33040371430232
0,106.95250894730354
0,59.17433291596511
0,103.19171868262531
0,83.56423183480996
0,74.15522101370831
0,73.7758534609253
0,55.61094050575505
0,64.74852746122752
0,94.98332924258847
0,65.46932691716957
0,30.138419090741213
0,34.65497118632336
0,3.8546957807660176
0,34.49059294334119
0,5.4506728734447325
0,5.302142517856838
0,1.7531060064348907
0,2.1074056521065487
0,4.357179715291936
0,12.002463565231759
0,11.705735547140428
0,4.188444988035396
0,1.9501066790431145
0,0.4942836121421411
0,-0.1926577279560769
0,-0.2838862778199322
0,-0.2838862778199322
0,-0.21516796491228143
0,39.74072307152421
0,0.779060499993345
0,0.7194558727407407
0,1.5482325724348451
0,0.9454093533838985
0,0.6426418869689805
0,12.517049378849954
0,12.643798771389159
0,48.64379877138916
0,39.15451312111925
0,36.904581577286635
0,36.77906049999334
0,49.96140902722596
0,49.599036933558445
0,36.58303725971638
0,40.7892340054425
0,40.87587679999965
0,40.87587679999965
0,40.883392762856566
0,36.007515962856914
0,40.87587679999965
0,40.87587679999965
0,40.87587679999965
0,40.883392762856566
0,40.87587679999965
0,0.0075159628569114794
0,0.0
0,0.0075159628569114794
0,2.8975898491111334
0,2.8975898491111334
0,0.0075159628569114794
0,2.8975898491111334
0,0.0075159628569114794
0,0.1851257045458958
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,18.674446259497092
0,17.875873915694033
50,81.32030980198257
0,40.23628026374477
50,54.59535189234294
0,60.89502894140369
0,73.93021323428633
0,44.162431222627674
50,50.90853132234017
0,12.337259455644435
100,89.4052203857842
0,56.87001421565157
50,60.3653888722751
0,58.366296110124445
0,74.87796052654463
0,41.88918857655476
0,57.898767262991974
0,28.47481207682278
50,63.58332251567347
0,25.17145635875938
100,97.58470988013681
0,50.24612004520858
0,62.37411229734173
0,30.739162515726864
50,66.72367726024267
0,46.10635398818355
50,91.17058094073201
0,37.626663314819794
100,102.74185191640879
0,33.750208624684376
50,54.369093775443204
0,17.823879795687507
0,0.0
0,0.5686420305615554
0,8.392382060835835
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,2.8975898491111334
0,1.7729633035723626
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,5.494792211724701
0,5.494792211724701
0,13.139799806239948
0,0.0
0,0.0
0,0.0
0,13.015999673842067
0,15.775072323359598
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0075159628569114794
0,3.7999954700469973
0,3.7999954700469973
0,3.7999954700469973
0,13.02351563669898
0,2.8000000000000003
0,0.0075159628569114794
0,0.0
0,0.0
0,11.268231144066856
0,11.309158494549322
0,8.509158494549323
0,8.509158494549323
0,14.003950706274026
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,2.759072649517532
0,0.0
0,0.0
0,0.0
0,0.0
0,0.14015016712942252
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,0.0
0,0.0
0,0.7083000872629845
0,0.7083000872629845
0,0.7083000872629845
0,0.7083000872629845
0,0.7083000872629845
0,2.9482986186045377
0,2.759072649517532
0,0.0
0,0.0
0,0.0
0,0.0
0,0.6969700425189858
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,11.15544382816178
0,8.509158494549323
0,8.758208303689909
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,8.509158494549323
0,11.15544382816178
0,8.509158494549323
0,33.259791108240584
0,66.84472162785062
0,64.22113617676209
0,65.69473883195181
0,96.05932743527164
0,18.840069425887012
0,36.491544423715084
50,36.491544423715084
0,71.94452874621321
0,65.93297629782651
0,37.54798550313421
0,52.574458880408955
0,37.32983011600625
0,54.90885707240486
0,47.16424288962033
50,40.15752384814497
0,47.908918106315156
100,41.57984360278546
0,27.479494049981206
0,37.65274835564002
0,22.67229517927539
0,66.76303984517834
0,66.7123853775695
100,67.31168040736686
0,50.83639944374702
0,39.960712676272266
0,40.62007811782374
0,37.104999454775516
0,28.00641203106228
0,60.97272502526939
0,6.279208054056532
0,26.71580388970509
0,29.353928938073125
0,23.586933773336533
0,9.925775325670239
0,45.12037534474461
0,-0.009099415027090225
0,2.0859720160650514
0,54.899755169094206
0,1.4115900430750081
0,63.62220741488049
0,1.1119725939538672
0,55.089944390193864
0,4.120060789924486
0,49.9990861949511
0,8.256196915787037
0,0.6753877533769845
0,-1.7940848379828673
0,-0.07056107471777043
0,0.19266022527465457
0,0.05622087350353103
0,0.6767608185924402
0,6.725470736418519
0,1.068254564118412
0,55.083188395261246
0,-0.07082695979695781
0,74.67798876420692
0,-0.17208193267790187
0,0.6704752645878939
0,-0.33364725025214986
0,0.015857211405431393
0,0.1497870469709045
0,-0.2630139522504352
0,-0.2630139522504352
0,5.952109513434491
0,2.565355096901224
0,55.89911879769564
0,0.6326957947181068
0,1.0970643257838026
0,0.09671780364999791
0,0.37558896730586455
0,-0.014986748580118822
0,-0.014986748580118822
0,-0.22786094021804726
0,2.5835576084572933
0,7.394709272788963
0,58.6804781363951
0,0.4897187441897338
0,-0.09937802265187651
0,2.3072472554486123
0,2.457795478944224
0,-0.42211944654967337
0,0.38065645801879167
0,-0.5444094761669747
0,80.80267741910194
0,0.7440458870717109
0,85.39900565220881
0,-0.06875432266227713
0,-0.09183463321529398
0,0.0
0,11.239764621138505
0,2.520105119025565
0,80.57888478880484
0,5.435874930797994
0,55.20651140201173
0,0.7559280742442338
0,0.7559280742442338
0,0.5599981307983398
0,8.70638596496297
0,2.435850986220329
0,80.57888478880484
0,0.5599981307983398
0,55.46741967541366
0,0.5599981307983398
0,52.36931264760001
0,0.7559280742442338
0,0.732847763691217
0,0.5202532567746093
0,0.29636264469361595
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,6.800000000000001
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.8000000000000003
0,0.0
0,0.12380013239787982
0,0.12380013239787982
0,0.0
0,0.12380013239787982
0,2.759072649517532
0,0.24904980914058483
0,0.0
0,0.0
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.24904980914058483
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.5599981307983398
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.5599981307983398
0,1.8898639552919927
0,0.5599981307983398
0,0.5599981307983398
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.14015016712942252
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.6207688464850276
0,1.6207688464850276
0,0.0
0,1.6207688464850276
0,0.0
0,0.0
0,1.2410973983035831
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.12380013239787982
0,0.0
0,0.12380013239787982
0,0.12380013239787982
0,0.0
0,0.0
0,0.12380013239787982
0,0.12380013239787982
0,0.0
0,0.12380013239787982
0,0.12380013239787982
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.2410973983035831
0,0.7470526611916191
0,-0.06188092920949943
0,-1.6420543687191742
0,-0.06188092920949943
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.4037395730727387
0,-1.0797459784797137
0,0.18750642606960624
0,-0.882442695994423
0,81.63796751609642
0,0.18750642606960624
0,0.18750642606960624
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,2.7403478893811117
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.14015016712942252
0,0.8115403216128765
0,0.0
0,0.0
0,0.0
0,0.0
0,2.239998531341553
0,0.0
0,1.6207688464850276
0,7.563132995327849
0,0.0
0,6.286175509935914
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.12380013239787982
0,0.0
0,0.12380013239787982
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,1.329865824493653
0,0.0
0,0.0
0,0.0
0,0.0
0,64.25984822928669
100,104.6973702610157
0,93.1950250146997
50,72.47693561243608
0,70.94991413747582
0,69.5251574241878
0,72.56693853343401
100,97.95279761518802
0,67.01474910242072
100,97.95279761518802
0,92.08038645413482
50,72.64889655666519
0,69.76879543323463
100,106.22818871648234
0,70.50216370024188
0,69.6308108075034
0,68.13498053465248
100,100.0780904230227
0,69.35037420761856
100,101.54481997449615
0,94.13279050177324
0,65.88351440759878
0,67.44356716223415
50,69.7264827757406
0,68.7846223935434
0,65.66360001807627
0,69.68134078000537
