Therhold1: 20 Therhold2: 20
2: 0.957447
Therhold1: 21 Therhold2: 24.5
0: 0.775543
1: 0.0376344
2: 0.952128
Therhold1: 21 Therhold2: 25
0: 0.775543
1: 0.0376344
2: 0.952128
Therhold1: 21 Therhold2: 25.5
0: 0.775543
1: 0.0376344
2: 0.952128
Therhold1: 21 Therhold2: 26
0: 0.775543
1: 0.0430108
2: 0.946809
Therhold1: 21 Therhold2: 26.5
0: 0.775543
1: 0.0483871
2: 0.941489
Therhold1: 21 Therhold2: 27
0: 0.775543
1: 0.0483871
2: 0.941489
Therhold1: 21 Therhold2: 27.5
0: 0.775543
1: 0.0537634
2: 0.930851
Therhold1: 21 Therhold2: 28
0: 0.775543
1: 0.0537634
2: 0.930851
Therhold1: 21 Therhold2: 28.5
0: 0.775543
1: 0.0537634
2: 0.930851
Therhold1: 21 Therhold2: 29
0: 0.775543
1: 0.0591398
2: 0.930851
Therhold1: 21 Therhold2: 29.5
0: 0.775543
1: 0.0591398
2: 0.930851
Therhold1: 21 Therhold2: 30
0: 0.775543
1: 0.0645161
2: 0.930851
Therhold1: 21 Therhold2: 30.5
0: 0.775543
1: 0.0645161
2: 0.920213
Therhold1: 21 Therhold2: 31
0: 0.775543
1: 0.0645161
2: 0.920213
Therhold1: 21 Therhold2: 31.5
0: 0.775543
1: 0.0645161
2: 0.920213
Therhold1: 21 Therhold2: 32
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 32.5
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 33
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 33.5
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 34
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 34.5
0: 0.775543
1: 0.0698925
2: 0.920213
Therhold1: 21 Therhold2: 35
0: 0.775543
1: 0.0752688
2: 0.920213
Therhold1: 21 Therhold2: 35.5
0: 0.775543
1: 0.0752688
2: 0.920213
Therhold1: 21 Therhold2: 36
0: 0.775543
1: 0.0806452
